CallID,CustomerID,AgentID,CallTimestamp,CallDurationSeconds,PairingModel,SaleMade,SaleValue
CALL11482,C2842,A1016,2025-02-27 08:22:20.523965,748,AI-Optimized,False,0.0
CALL11483,C2528,A1047,2025-02-23 06:47:23.795771,711,AI-Optimized,False,0.0
CALL11484,C2526,A1000,2025-07-19 17:07:48.350648,1535,AI-Optimized,True,210.5
CALL11485,C2604,A1009,2025-01-03 20:37:00.518452,264,AI-Optimized,False,0.0
CALL11486,C2441,A1021,2025-02-05 14:40:45.799286,1447,Standard Routing,False,0.0
CALL11487,C2638,A1012,2025-10-05 06:29:54.833443,202,Standard Routing,False,0.0
CALL11488,C2317,A1009,2025-08-12 04:40:04.332515,453,Standard Routing,False,0.0
CALL11489,C2760,A1042,2025-03-31 22:32:32.966913,1502,Standard Routing,False,0.0
CALL11490,C2625,A1014,2025-07-08 11:30:14.815027,1240,Standard Routing,False,0.0
CALL11491,C2729,A1023,2025-04-20 17:50:47.318216,1417,AI-Optimized,False,0.0
CALL11492,C2426,A1003,2025-08-07 17:28:29.669346,1309,Standard Routing,False,0.0
CALL11493,C2267,A1012,2025-03-29 19:45:56.321299,1095,Standard Routing,True,316.07
CALL11494,C2253,A1021,2025-09-03 12:26:39.414820,597,AI-Optimized,False,0.0
CALL11495,C2015,A1014,2025-06-03 16:20:46.632357,823,Standard Routing,False,0.0
CALL11496,C2458,A1009,2025-10-09 22:22:48.675727,1733,Standard Routing,True,395.7
CALL11497,C2396,A1018,2025-05-28 05:19:36.539569,843,Standard Routing,False,0.0
CALL11498,C2364,A1004,2025-08-11 11:13:20.506195,591,AI-Optimized,True,73.32
CALL11499,C2171,A1025,2025-06-04 02:52:44.830558,293,AI-Optimized,True,384.96
CALL11500,C2184,A1039,2025-10-04 22:18:33.447241,1217,AI-Optimized,False,0.0
CALL11501,C2597,A1042,2025-04-12 02:48:07.412579,558,AI-Optimized,False,0.0
CALL11502,C2545,A1005,2025-01-30 00:34:10.761676,731,Standard Routing,False,0.0
CALL11503,C2020,A1029,2025-03-06 19:55:02.951432,261,Standard Routing,False,0.0
CALL11504,C2133,A1034,2025-04-14 08:10:40.399849,1148,AI-Optimized,True,150.28
CALL11505,C2794,A1017,2025-02-28 13:22:00.309844,624,Standard Routing,False,0.0
CALL11506,C2760,A1031,2025-02-09 09:56:06.049593,1237,Standard Routing,False,0.0
CALL11507,C2472,A1037,2025-04-10 20:15:27.687641,1650,AI-Optimized,False,0.0
CALL11508,C2888,A1042,2025-04-12 19:34:49.413937,801,Standard Routing,False,0.0
CALL11509,C2262,A1016,2025-01-15 13:21:15.805915,1758,AI-Optimized,False,0.0
CALL11510,C2295,A1038,2025-08-25 20:09:26.709207,1295,Standard Routing,False,0.0
CALL11511,C2777,A1031,2025-05-09 05:44:40.271677,1420,Standard Routing,False,0.0
CALL11512,C2116,A1045,2025-08-26 04:18:01.890807,925,AI-Optimized,False,0.0
CALL11513,C2607,A1045,2025-09-26 23:47:28.337974,783,AI-Optimized,False,0.0
CALL11514,C2061,A1017,2025-05-30 14:55:04.120517,1272,AI-Optimized,False,0.0
CALL11515,C2351,A1023,2025-05-30 11:25:25.151134,1328,AI-Optimized,True,237.89
CALL11516,C2403,A1000,2025-06-02 15:54:31.931988,1082,AI-Optimized,False,0.0
CALL11517,C2548,A1046,2025-05-13 15:25:02.781183,308,Standard Routing,False,0.0
CALL11518,C2555,A1038,2025-10-08 07:27:43.613145,1345,AI-Optimized,False,0.0
CALL11519,C2306,A1040,2025-05-22 10:46:39.630215,567,Standard Routing,False,0.0
CALL11520,C2421,A1015,2025-10-06 23:20:56.279826,1646,Standard Routing,False,0.0
CALL11521,C2272,A1031,2025-07-14 00:36:05.821428,508,Standard Routing,False,0.0
CALL11522,C2510,A1007,2025-04-19 00:30:30.969029,440,Standard Routing,False,0.0
CALL11523,C2882,A1026,2025-07-25 22:29:16.079753,590,AI-Optimized,True,358.02
CALL11524,C2172,A1020,2025-07-28 21:29:26.891705,197,AI-Optimized,False,0.0
CALL11525,C2069,A1042,2025-03-24 08:09:30.491503,1263,AI-Optimized,False,0.0
CALL11526,C2000,A1045,2025-04-22 11:22:55.625345,1411,AI-Optimized,False,0.0
CALL11527,C2710,A1009,2025-05-07 14:51:59.129680,1377,AI-Optimized,False,0.0
CALL11528,C2041,A1021,2025-05-13 11:26:46.632803,1730,AI-Optimized,False,0.0
CALL11529,C2224,A1000,2025-04-20 00:20:13.052173,76,AI-Optimized,False,0.0
CALL11530,C2963,A1023,2025-03-19 00:59:15.442040,1363,AI-Optimized,False,0.0
CALL11531,C2068,A1020,2025-01-31 12:36:29.651963,1791,Standard Routing,False,0.0
CALL11532,C2240,A1025,2025-04-03 05:31:48.598542,733,Standard Routing,False,0.0
CALL11533,C2079,A1003,2025-07-23 01:26:10.068824,1386,AI-Optimized,False,0.0
CALL11534,C2847,A1030,2025-03-03 11:46:32.423852,300,Standard Routing,False,0.0
CALL11535,C2636,A1007,2025-04-01 17:57:14.485928,1487,Standard Routing,False,0.0
CALL11536,C2757,A1043,2025-08-12 14:50:18.110549,1734,AI-Optimized,False,0.0
CALL11537,C2603,A1030,2025-06-23 10:27:52.506480,1333,Standard Routing,False,0.0
CALL11538,C2484,A1009,2025-07-17 13:31:52.915799,143,Standard Routing,False,0.0
CALL11539,C2592,A1004,2025-01-23 09:57:20.130988,1669,AI-Optimized,True,85.18
CALL11540,C2275,A1008,2025-10-07 05:00:46.573403,1102,Standard Routing,False,0.0
CALL11541,C2923,A1014,2025-07-31 09:06:40.132523,1549,AI-Optimized,False,0.0
CALL11542,C2048,A1022,2025-08-11 22:25:53.656416,396,AI-Optimized,False,0.0
CALL11543,C2078,A1000,2025-09-09 17:16:48.407809,49,Standard Routing,True,392.56
CALL11544,C2504,A1027,2025-05-12 07:40:38.295028,1776,Standard Routing,True,325.97
CALL11545,C2016,A1010,2025-05-27 19:56:33.163881,944,AI-Optimized,False,0.0
CALL11546,C2711,A1005,2025-08-16 03:22:44.640524,569,AI-Optimized,True,430.45
CALL11547,C2265,A1045,2025-08-09 21:53:58.163269,562,Standard Routing,False,0.0
CALL11548,C2541,A1045,2025-08-30 15:09:36.509988,592,Standard Routing,False,0.0
CALL11549,C2567,A1046,2025-07-01 21:20:54.154785,1154,Standard Routing,False,0.0
CALL11550,C2894,A1018,2025-08-31 15:33:56.164239,1301,Standard Routing,False,0.0
CALL11551,C2210,A1016,2025-07-08 07:20:53.814150,1628,AI-Optimized,False,0.0
CALL11552,C2848,A1048,2025-05-30 10:13:15.892158,1721,AI-Optimized,True,403.43
CALL11553,C2528,A1011,2025-02-07 22:14:59.150839,1508,Standard Routing,False,0.0
CALL11554,C2161,A1018,2025-05-07 15:22:59.226087,238,Standard Routing,False,0.0
CALL11555,C2058,A1040,2025-02-06 11:26:37.073481,816,Standard Routing,False,0.0
CALL11556,C2891,A1013,2025-10-04 07:15:16.775691,278,AI-Optimized,False,0.0
CALL11557,C2412,A1020,2025-09-03 08:49:50.933486,93,AI-Optimized,True,390.78
CALL11558,C2688,A1013,2025-09-16 12:50:48.382113,486,AI-Optimized,False,0.0
CALL11559,C2465,A1002,2025-01-29 21:15:18.249084,1312,Standard Routing,False,0.0
CALL11560,C2530,A1039,2025-08-04 14:38:35.470516,1122,AI-Optimized,False,0.0
CALL11561,C2158,A1009,2025-10-10 22:36:07.780607,592,Standard Routing,False,0.0
CALL11562,C2264,A1033,2025-02-07 07:42:58.319518,859,Standard Routing,False,0.0
CALL11563,C2238,A1005,2025-08-26 21:03:26.116693,578,Standard Routing,False,0.0
CALL11564,C2659,A1035,2025-09-03 01:04:43.304960,87,AI-Optimized,False,0.0
CALL11565,C2037,A1041,2025-05-18 00:04:40.842988,359,AI-Optimized,False,0.0
CALL11566,C2866,A1000,2025-04-25 23:52:18.284664,1757,AI-Optimized,False,0.0
CALL11567,C2785,A1009,2025-01-14 23:24:45.742630,457,Standard Routing,False,0.0
CALL11568,C2135,A1041,2025-07-15 18:21:20.868028,107,AI-Optimized,False,0.0
CALL11569,C2424,A1010,2025-09-13 23:14:36.829622,459,Standard Routing,False,0.0
CALL11570,C2090,A1041,2025-02-26 12:27:44.832061,1508,AI-Optimized,False,0.0
CALL11571,C2347,A1023,2025-02-22 11:40:09.671178,1739,Standard Routing,False,0.0
CALL11572,C2574,A1012,2025-04-24 11:42:20.577609,1025,Standard Routing,False,0.0
CALL11573,C2269,A1047,2025-08-23 03:24:41.606413,1227,Standard Routing,False,0.0
CALL11574,C2637,A1017,2025-04-30 08:34:37.250723,565,Standard Routing,False,0.0
CALL11575,C2444,A1025,2025-09-29 16:18:19.494018,1054,Standard Routing,False,0.0
CALL11576,C2291,A1024,2025-09-14 10:21:18.039091,1405,Standard Routing,False,0.0
CALL11577,C2774,A1019,2025-09-30 06:37:51.124696,1432,Standard Routing,False,0.0
CALL11578,C2548,A1024,2025-07-10 22:45:12.652165,1188,AI-Optimized,False,0.0
CALL11579,C2825,A1035,2025-05-04 07:29:40.211595,1550,AI-Optimized,False,0.0
CALL11580,C2590,A1038,2025-07-03 23:29:27.206050,35,AI-Optimized,False,0.0
CALL11581,C2451,A1009,2025-04-12 04:39:52.134217,1026,AI-Optimized,False,0.0
CALL11582,C2107,A1017,2025-04-28 10:28:27.967999,1114,Standard Routing,False,0.0
CALL11583,C2410,A1041,2025-07-28 00:23:36.397419,1260,AI-Optimized,False,0.0
CALL11584,C2504,A1034,2025-07-18 00:56:04.016315,1637,AI-Optimized,True,374.78
CALL11585,C2140,A1022,2025-10-10 09:44:36.932747,886,AI-Optimized,False,0.0
CALL11586,C2300,A1009,2025-06-18 17:33:25.457693,1029,Standard Routing,True,206.12
CALL11587,C2333,A1049,2025-03-09 04:00:20.128276,1773,AI-Optimized,False,0.0
CALL11588,C2974,A1037,2025-04-08 16:28:44.878697,1056,Standard Routing,False,0.0
CALL11589,C2459,A1040,2025-06-15 10:30:15.240335,1782,AI-Optimized,False,0.0
CALL11590,C2854,A1008,2025-09-10 02:57:26.409893,1573,Standard Routing,False,0.0
CALL11591,C2390,A1040,2025-03-08 15:09:06.012676,84,Standard Routing,False,0.0
CALL11592,C2962,A1044,2025-03-07 08:56:07.853667,1399,Standard Routing,False,0.0
CALL11593,C2736,A1021,2025-01-19 03:02:49.559324,517,Standard Routing,False,0.0
CALL11594,C2374,A1033,2025-02-26 05:31:23.478106,591,Standard Routing,False,0.0
CALL11595,C2269,A1020,2025-03-12 21:08:15.363003,1214,AI-Optimized,False,0.0
CALL11596,C2074,A1041,2025-06-30 18:44:25.983314,1433,AI-Optimized,False,0.0
CALL11597,C2010,A1044,2025-07-02 02:29:41.184591,979,Standard Routing,True,178.95
CALL11598,C2182,A1016,2025-06-06 15:20:28.789052,279,Standard Routing,False,0.0
CALL11599,C2988,A1026,2025-08-09 21:19:21.229440,1661,AI-Optimized,False,0.0
CALL11600,C2657,A1031,2025-01-29 11:36:31.883509,444,Standard Routing,False,0.0
CALL11601,C2740,A1009,2025-05-31 08:47:15.486089,1450,AI-Optimized,False,0.0
CALL11602,C2722,A1040,2025-04-11 01:43:22.559212,417,AI-Optimized,False,0.0
CALL11603,C2102,A1030,2025-04-01 13:13:29.275883,1336,Standard Routing,False,0.0
CALL11604,C2466,A1023,2025-09-15 00:21:34.161654,1719,AI-Optimized,False,0.0
CALL11605,C2918,A1033,2025-02-15 09:43:09.302748,1605,Standard Routing,False,0.0
CALL11606,C2790,A1034,2025-03-02 10:18:13.718940,915,Standard Routing,False,0.0
CALL11607,C2537,A1027,2025-02-16 07:56:19.592662,719,AI-Optimized,True,309.85
CALL11608,C2225,A1010,2025-03-29 03:02:55.263742,588,AI-Optimized,False,0.0
CALL11609,C2618,A1003,2025-08-01 16:08:10.167409,1652,AI-Optimized,False,0.0
CALL11610,C2134,A1008,2025-02-03 00:58:05.604403,1520,AI-Optimized,True,345.61
CALL11611,C2064,A1043,2025-09-10 03:30:49.952784,796,AI-Optimized,False,0.0
CALL11612,C2449,A1036,2025-07-28 09:27:40.979381,37,AI-Optimized,False,0.0
CALL11613,C2384,A1035,2025-10-03 11:27:53.448263,607,Standard Routing,False,0.0
CALL11614,C2249,A1005,2025-03-15 22:28:00.075525,1698,AI-Optimized,False,0.0
CALL11615,C2965,A1039,2025-05-11 00:15:27.256357,1385,Standard Routing,False,0.0
CALL11616,C2684,A1045,2025-07-27 13:54:18.589434,278,AI-Optimized,False,0.0
CALL11617,C2415,A1015,2025-09-03 19:40:24.050529,958,Standard Routing,False,0.0
CALL11618,C2810,A1027,2025-07-13 14:52:50.146127,835,AI-Optimized,False,0.0
CALL11619,C2371,A1009,2025-03-19 16:49:27.629289,718,Standard Routing,False,0.0
CALL11620,C2563,A1028,2025-03-08 19:11:41.119633,1085,Standard Routing,False,0.0
CALL11621,C2534,A1018,2025-09-10 01:08:49.703187,1202,AI-Optimized,False,0.0
CALL11622,C2293,A1029,2025-06-01 14:55:38.552745,567,Standard Routing,False,0.0
CALL11623,C2888,A1031,2025-05-09 14:39:02.076890,1019,AI-Optimized,False,0.0
CALL11624,C2648,A1040,2025-01-15 18:23:32.860466,816,AI-Optimized,False,0.0
CALL11625,C2498,A1030,2025-03-24 20:30:24.340087,1286,AI-Optimized,False,0.0
CALL11626,C2074,A1025,2025-02-07 10:01:41.330218,298,AI-Optimized,True,62.12
CALL11627,C2564,A1022,2025-02-21 02:09:35.122121,1554,Standard Routing,True,144.66
CALL11628,C2007,A1001,2025-01-19 02:12:30.768588,80,Standard Routing,False,0.0
CALL11629,C2524,A1000,2025-08-21 14:50:11.156304,1788,Standard Routing,False,0.0
CALL11630,C2933,A1046,2025-04-30 18:44:29.913856,1517,AI-Optimized,False,0.0
CALL11631,C2991,A1038,2025-09-10 00:51:20.698377,1263,Standard Routing,False,0.0
CALL11632,C2771,A1005,2025-08-04 08:37:19.372767,199,Standard Routing,False,0.0
CALL11633,C2417,A1036,2025-06-14 08:55:51.722638,1605,AI-Optimized,False,0.0
CALL11634,C2045,A1014,2025-03-04 22:14:41.408182,697,AI-Optimized,False,0.0
CALL11635,C2602,A1024,2025-07-27 09:30:24.853872,1757,Standard Routing,False,0.0
CALL11636,C2552,A1017,2025-06-08 19:38:21.513960,1795,Standard Routing,False,0.0
CALL11637,C2722,A1023,2025-10-05 02:25:59.580598,1465,Standard Routing,False,0.0
CALL11638,C2157,A1001,2025-02-08 23:38:54.829826,1305,AI-Optimized,True,55.24
CALL11639,C2507,A1035,2025-07-11 08:30:08.209507,775,Standard Routing,False,0.0
CALL11640,C2480,A1008,2025-04-21 05:51:05.319766,460,AI-Optimized,False,0.0
CALL11641,C2393,A1029,2025-05-22 04:16:40.034529,1150,Standard Routing,False,0.0
CALL11642,C2141,A1011,2025-05-05 19:15:01.395636,191,AI-Optimized,False,0.0
CALL11643,C2097,A1025,2025-09-14 22:59:03.081670,339,AI-Optimized,False,0.0
CALL11644,C2927,A1022,2025-01-24 17:28:03.787560,314,Standard Routing,False,0.0
CALL11645,C2587,A1025,2025-08-10 00:03:44.031299,249,AI-Optimized,False,0.0
CALL11646,C2467,A1011,2025-06-16 15:10:59.460068,115,AI-Optimized,False,0.0
CALL11647,C2953,A1031,2025-03-09 06:22:18.927105,111,Standard Routing,False,0.0
CALL11648,C2780,A1001,2025-02-22 11:38:57.680987,435,AI-Optimized,False,0.0
CALL11649,C2417,A1008,2025-07-23 22:44:50.647156,529,AI-Optimized,True,338.51
CALL11650,C2259,A1009,2025-01-30 11:13:26.507231,408,Standard Routing,False,0.0
CALL11651,C2635,A1019,2025-07-04 17:24:59.808031,767,AI-Optimized,False,0.0
CALL11652,C2828,A1028,2025-07-10 03:41:55.135297,926,AI-Optimized,False,0.0
CALL11653,C2030,A1044,2025-07-31 11:21:35.416434,134,AI-Optimized,False,0.0
CALL11654,C2286,A1020,2025-01-11 12:23:13.606493,93,Standard Routing,True,326.08
CALL11655,C2902,A1008,2025-04-28 00:45:54.445723,36,Standard Routing,True,352.38
CALL11656,C2063,A1045,2025-03-04 05:55:36.021322,932,AI-Optimized,False,0.0
CALL11657,C2057,A1040,2025-05-14 23:12:37.408426,889,Standard Routing,True,457.78
CALL11658,C2077,A1010,2025-09-13 10:43:07.751974,685,Standard Routing,False,0.0
CALL11659,C2959,A1024,2025-02-11 12:30:05.629973,244,Standard Routing,False,0.0
CALL11660,C2113,A1002,2025-05-22 17:51:25.671451,382,AI-Optimized,False,0.0
CALL11661,C2872,A1047,2025-09-01 13:57:08.415101,1768,AI-Optimized,True,365.77
CALL11662,C2254,A1042,2025-08-20 06:08:53.397732,331,AI-Optimized,False,0.0
CALL11663,C2898,A1041,2025-05-15 06:03:53.810355,936,Standard Routing,False,0.0
CALL11664,C2432,A1015,2025-06-11 20:46:32.542992,914,Standard Routing,False,0.0
CALL11665,C2536,A1035,2025-01-02 08:56:11.147439,799,Standard Routing,False,0.0
CALL11666,C2169,A1028,2025-06-10 15:01:27.558977,289,Standard Routing,False,0.0
CALL11667,C2306,A1044,2025-04-02 17:07:04.932274,294,AI-Optimized,False,0.0
CALL11668,C2701,A1034,2025-04-16 06:33:03.164655,607,AI-Optimized,False,0.0
CALL11669,C2757,A1009,2025-03-12 10:12:47.601786,856,AI-Optimized,False,0.0
CALL11670,C2354,A1035,2025-06-09 01:36:07.427487,467,Standard Routing,True,430.45
CALL11671,C2610,A1027,2025-06-03 02:13:42.018420,1062,Standard Routing,False,0.0
CALL11672,C2986,A1039,2025-01-21 05:43:47.073132,1165,Standard Routing,False,0.0
CALL11673,C2016,A1003,2025-01-21 00:07:50.137487,1346,Standard Routing,False,0.0
CALL11674,C2325,A1006,2025-08-20 14:03:06.321041,870,Standard Routing,False,0.0
CALL11675,C2973,A1031,2025-09-16 11:29:23.379002,1717,Standard Routing,False,0.0
CALL11676,C2206,A1027,2025-08-06 07:02:56.628473,797,AI-Optimized,False,0.0
CALL11677,C2642,A1006,2025-05-27 16:36:36.552617,966,Standard Routing,False,0.0
CALL11678,C2130,A1015,2025-04-14 07:53:44.327293,388,AI-Optimized,True,457.22
CALL11679,C2485,A1044,2025-01-18 01:07:36.832060,555,Standard Routing,False,0.0
CALL11680,C2513,A1037,2025-07-04 11:45:03.805523,246,Standard Routing,False,0.0
CALL11681,C2625,A1029,2025-08-26 00:37:31.394415,1627,Standard Routing,False,0.0
CALL11682,C2109,A1009,2025-07-26 21:37:05.828022,542,Standard Routing,False,0.0
CALL11683,C2465,A1037,2025-04-14 08:41:32.503161,1110,Standard Routing,False,0.0
CALL11684,C2291,A1017,2025-04-04 00:39:09.622419,583,Standard Routing,False,0.0
CALL11685,C2282,A1011,2025-05-16 21:11:42.091390,1575,AI-Optimized,False,0.0
CALL11686,C2983,A1025,2025-01-15 03:43:38.386909,1025,AI-Optimized,False,0.0
CALL11687,C2239,A1003,2025-06-15 16:12:05.767678,135,Standard Routing,False,0.0
CALL11688,C2802,A1049,2025-03-05 22:17:15.682167,1045,AI-Optimized,False,0.0
CALL11689,C2025,A1011,2025-05-04 08:17:18.821698,1760,Standard Routing,False,0.0
CALL11690,C2344,A1030,2025-10-03 07:59:17.846547,350,Standard Routing,False,0.0
CALL11691,C2873,A1011,2025-03-06 09:37:23.346806,92,AI-Optimized,True,438.57
CALL11692,C2067,A1000,2025-04-01 06:35:00.691492,935,Standard Routing,False,0.0
CALL11693,C2928,A1016,2025-09-08 12:10:23.739842,1380,AI-Optimized,False,0.0
CALL11694,C2100,A1045,2025-03-28 19:09:10.845665,1048,Standard Routing,False,0.0
CALL11695,C2747,A1020,2025-07-14 04:24:26.501404,1380,AI-Optimized,False,0.0
CALL11696,C2891,A1022,2025-09-07 06:45:35.208511,1555,AI-Optimized,True,185.03
CALL11697,C2560,A1002,2025-08-04 12:46:52.408220,1243,Standard Routing,False,0.0
CALL11698,C2126,A1007,2025-02-02 23:16:35.103893,1232,AI-Optimized,False,0.0
CALL11699,C2658,A1003,2025-03-12 00:05:51.136414,1134,AI-Optimized,False,0.0
CALL11700,C2054,A1004,2025-06-12 06:42:20.658227,1099,AI-Optimized,False,0.0
CALL11701,C2235,A1014,2025-08-18 08:23:43.751902,1223,AI-Optimized,False,0.0
CALL11702,C2087,A1015,2025-08-22 07:25:01.149033,1130,Standard Routing,False,0.0
CALL11703,C2206,A1005,2025-05-03 14:01:29.507795,1171,AI-Optimized,False,0.0
CALL11704,C2848,A1000,2025-06-26 20:47:47.055674,289,AI-Optimized,False,0.0
CALL11705,C2056,A1018,2025-07-15 21:05:25.476121,1495,Standard Routing,False,0.0
CALL11706,C2868,A1015,2025-07-31 21:23:13.843810,1609,AI-Optimized,True,138.89
CALL11707,C2680,A1002,2025-02-17 01:08:27.386868,558,Standard Routing,False,0.0
CALL11708,C2212,A1019,2025-09-15 15:05:34.534071,619,Standard Routing,False,0.0
CALL11709,C2774,A1030,2025-03-10 11:50:58.976757,182,Standard Routing,False,0.0
CALL11710,C2806,A1047,2025-04-23 05:39:56.185498,1009,AI-Optimized,False,0.0
CALL11711,C2883,A1029,2025-01-04 20:18:41.453769,820,AI-Optimized,True,102.14
CALL11712,C2288,A1005,2025-01-25 08:18:45.365559,880,AI-Optimized,False,0.0
CALL11713,C2085,A1027,2025-02-28 21:17:32.109623,752,AI-Optimized,True,201.83
CALL11714,C2380,A1000,2025-09-30 09:54:41.969085,962,Standard Routing,False,0.0
CALL11715,C2116,A1008,2025-10-03 14:13:45.396860,357,Standard Routing,False,0.0
CALL11716,C2883,A1025,2025-03-31 12:13:02.494256,1747,AI-Optimized,False,0.0
CALL11717,C2198,A1009,2025-02-10 11:50:16.894074,1564,Standard Routing,True,276.66
CALL11718,C2304,A1031,2025-03-31 02:46:04.446879,1638,AI-Optimized,False,0.0
CALL11719,C2297,A1032,2025-05-12 03:26:37.460137,1515,Standard Routing,False,0.0
CALL11720,C2487,A1000,2025-05-13 04:56:33.578649,401,Standard Routing,False,0.0
CALL11721,C2367,A1031,2025-08-10 05:06:08.980353,515,AI-Optimized,False,0.0
CALL11722,C2448,A1011,2025-06-24 01:47:28.640335,1480,AI-Optimized,False,0.0
CALL11723,C2840,A1010,2025-06-27 21:31:47.472856,984,AI-Optimized,True,426.3
CALL11724,C2847,A1029,2025-08-31 08:41:19.689588,318,AI-Optimized,False,0.0
CALL11725,C2933,A1033,2025-05-18 01:20:28.606363,1103,Standard Routing,False,0.0
CALL11726,C2122,A1002,2025-10-10 17:19:52.781366,991,Standard Routing,False,0.0
CALL11727,C2665,A1031,2025-04-01 12:02:25.355806,482,AI-Optimized,False,0.0
CALL11728,C2150,A1044,2025-08-03 19:32:33.501857,105,AI-Optimized,False,0.0
CALL11729,C2877,A1046,2025-10-09 00:00:41.563697,1079,Standard Routing,False,0.0
CALL11730,C2172,A1012,2025-01-14 17:33:45.323625,1360,AI-Optimized,False,0.0
CALL11731,C2477,A1029,2025-01-05 13:04:30.576618,208,AI-Optimized,False,0.0
CALL11732,C2140,A1006,2025-01-11 21:17:33.164065,104,AI-Optimized,False,0.0
CALL11733,C2976,A1019,2025-01-03 15:53:34.512561,1614,Standard Routing,False,0.0
CALL11734,C2413,A1031,2025-01-12 01:13:23.390742,1293,AI-Optimized,False,0.0
CALL11735,C2638,A1030,2025-04-26 05:12:06.668569,865,Standard Routing,False,0.0
CALL11736,C2944,A1016,2025-07-12 23:58:17.136796,347,Standard Routing,False,0.0
CALL11737,C2689,A1040,2025-06-18 19:36:33.736278,1729,Standard Routing,False,0.0
CALL11738,C2923,A1042,2025-03-04 15:15:34.915139,1605,Standard Routing,False,0.0
CALL11739,C2581,A1005,2025-01-25 09:16:23.204741,1253,AI-Optimized,False,0.0
CALL11740,C2787,A1033,2025-05-06 18:15:21.330232,1437,AI-Optimized,False,0.0
CALL11741,C2663,A1028,2025-08-06 16:57:49.921405,301,Standard Routing,False,0.0
CALL11742,C2707,A1009,2025-01-26 01:33:15.784959,107,Standard Routing,False,0.0
CALL11743,C2758,A1027,2025-09-29 13:19:08.308475,149,AI-Optimized,False,0.0
CALL11744,C2974,A1013,2025-09-02 06:06:34.380089,809,Standard Routing,False,0.0
CALL11745,C2567,A1009,2025-10-03 02:20:57.572809,102,AI-Optimized,True,303.29
CALL11746,C2626,A1024,2025-01-29 21:53:25.660473,119,Standard Routing,False,0.0
CALL11747,C2448,A1002,2025-05-12 02:24:01.043619,1697,Standard Routing,False,0.0
CALL11748,C2523,A1020,2025-08-24 15:15:22.496663,1490,Standard Routing,False,0.0
CALL11749,C2610,A1028,2025-04-25 12:15:39.266986,105,AI-Optimized,True,303.43
